"id";"nhogar";"miembro";"zona";"edad";"sexo";"parentes_2";"p5_2";"p6_a";"p6_b";"estado";"categori";"t13";"t14";"t15";"t18";"t19";"t28";"t29";"t29a";"t30";"sem_hs";"t33";"t34";"t35";"t37_cod_2";"t37_coda_2";"t38";"t39";"t40";"t41_cod_2";"t47";"t48";"t49";"t50a";"t50b";"t50c";"t50d";"t50e";"t50f";"t51_bis";"i1";"i4";"i6_3";"i10";"i11";"codioph";"ioph_2";"codioph_neto";"ioph_neto_2";"codios";"ios_2";"codioa";"ioa_2";"codlab";"inglab_2";"codi3_1x";"i3_1x_2";"codi3_2x";"i3_2x_2";"codi3_8x";"i3_8x_2";"codi3_est";"i3_est_2";"codi3_otr";"i3_otr_2";"codnolab";"ingnolab_2";"coding";"ingtot_2";"codi_tot";"itfb_2";"ipcfb_2";"e2";"e4";"e6";"e8";"e12";"e13";"e14";"edad_30";"nivel";"aesc";"m1";"m1_2";"m2_anio";"m3_anio";"tipcob2_2";"sn1_1";"sn1_7";"sn1_2";"sn1_3";"sn1_4";"sn1_5";"s8";"sn14";"sn16";"s28";"s29";"dh1";"dh2";"dh3";"t31_bis1";"t31_bis2";"t40bis_a";"t40bis_a1";"t40bis_a2";"t40bis_b";"t40bis_c";"t40bis_d";"t40bis_e1";"t40bis_e2";"t40bis_e3";"t40bis_f";"t40bis_g1";"t40bis_g2";"t40bis_g3";"t40bis_g4";"t40bis_g5";"t40bis_g6";"t40bis_h";"t40bis_a3_1";"t40bis_a3_2";"t40bis_a3_3";"t40bis_a3_5";"t40bis_a3_4";"ts1";"ts2";"ts3";"ts4_1";"ts4_2";"ts4_3";"ts4_4";"ts5_1";"ts5_2";"ts5_3";"ts5_4";"ts5_5";"i7_bis";"i8";"i9";"t12_bis";"t18_1";"t19_1";"t19_bis_1";"t20_1";"t21_1";"t22_1";"t48a_d";"t48b_d";"t50d_a";"t50d_b";"t50d_c";"t50d_d";"t50d_e";"t50d_f";"t51_d";"t23_1_cod";"t24_1_cod";"codi3_3x";"i3_3x_2";"codi3_4x";"i3_4x_2";"codi3_5x";"i3_5x_2";"codi3_6x";"i3_6x_2";"codi3_7x";"i3_7x_2";"codi3_81x";"i3_81x_2";"codi3_82x";"i3_82x_2";"codi3_11x";"i3_11x_2";"codi3_32x";"i3_32x_2";"codi3_33x";"i3_33x_2";"codi3_31x";"i3_31x_2";"codi3_12x";"i3_12x_2";"codi3_13x";"i3_13x_2";"codi3_10x";"i3_10x_2";"dominio";"fexp";"t48a";"t48b";"v2_2";"v4";"v12";"h1";"h2";"h3";"hacinam_2";"tipoho";"i_estratos";"i_canastas";"ca_canastas";"ct_canastas";"ca_pobreza";"ct_pobreza";"anio"
"799";"1";"1";"2";"48";"1";"1";"1";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"40";"2";"0";"2";"9402";"8";"3";"2";"4";"20333";"0";"0";"2";"1";"1";"1";"1";"1";"1";"1";"1";"0";"2";"0";"0";"1";"54000";"1";"54000";"0";"0";"2";"0";"1";"54000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"54000";"1";"54000";"13500";"2";"0";"0";"0";"13";"2";"2";"47";"6";"14";"1";"1";"0";"2001";"2";"1";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"2";"0";"1";"0";"0";"0";"1";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1719";"0";"0";"2";"2";"1";"1";"1";"2";"2";"3";"3";"3";"31397.29";"66703.94";"29573.49";"53645.41";"2020"
"799";"1";"2";"2";"46";"2";"2";"1";"0";"0";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"54000";"13500";"2";"0";"0";"0";"3";"1";"0";"46";"3";"7";"3";"3";"0";"2005";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"1";"2";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1719";"0";"0";"2";"2";"1";"1";"1";"2";"2";"3";"3";"3";"31397.29";"66703.94";"29573.49";"53645.41";"2020"
"799";"1";"3";"2";"12";"1";"3";"0";"1";"2";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"54000";"13500";"1";"1";"3";"7";"0";"0";"0";"12";"2";"6";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1719";"0";"0";"2";"2";"1";"1";"1";"2";"2";"3";"3";"3";"31397.29";"66703.94";"29573.49";"53645.41";"2020"
"799";"1";"4";"2";"8";"1";"3";"0";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"54000";"13500";"1";"1";"3";"3";"0";"0";"0";"8";"2";"2";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1719";"0";"0";"2";"2";"1";"1";"1";"2";"2";"3";"3";"3";"31397.29";"66703.94";"29573.49";"53645.41";"2020"
"800";"1";"1";"2";"48";"1";"1";"1";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"18";"1";"1";"1";"4000";"2";"2";"1";"1";"72113";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"8000";"1";"8000";"0";"0";"2";"0";"1";"8000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"8000";"1";"24500";"8167";"2";"0";"0";"0";"13";"2";"1";"48";"6";"13";"5";"5";"2005";"2009";"1";"2";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"4";"1";"2";"5";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"2";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"493";"3";"6";"2";"3";"1";"1";"2";"3";"1";"3";"2";"2";"21785.88";"62174.16";"20520.38";"45703.26";"2020"
"800";"1";"2";"2";"45";"2";"2";"1";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"1";"1";"1";"9700";"9";"0";"0";"0";"55314";"0";"0";"1";"2";"2";"2";"2";"2";"2";"3";"1";"0";"2";"0";"0";"1";"1800";"1";"1800";"1";"1200";"2";"0";"1";"3000";"2";"0";"2";"0";"2";"0";"1";"13500";"2";"0";"1";"13500";"1";"16500";"1";"24500";"8167";"2";"0";"0";"0";"3";"1";"0";"45";"3";"7";"5";"5";"2006";"2009";"1";"2";"2";"2";"2";"2";"2";"2";"0";"2";"1";"4";"2";"2";"4";"1";"2";"7";"0";"0";"1";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"10000";"2";"0";"2";"0";"1";"3500";"2";"0";"4";"493";"0";"0";"2";"3";"1";"1";"2";"3";"1";"3";"2";"2";"21785.88";"62174.16";"20520.38";"45703.26";"2020"
"800";"1";"3";"2";"6";"2";"3";"0";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"24500";"8167";"1";"2";"3";"1";"0";"0";"0";"6";"2";"0";"1";"1";"0";"1";"1";"2";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"493";"0";"0";"2";"3";"1";"1";"2";"3";"1";"3";"2";"2";"21785.88";"62174.16";"20520.38";"45703.26";"2020"
"801";"1";"1";"3";"48";"2";"1";"3";"0";"0";"1";"3";"0";"0";"0";"0";"0";"1";"2";"1";"0";"0";"0";"0";"2";"5500";"3";"2";"2";"3";"56314";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"20000";"1";"20000";"0";"0";"2";"0";"1";"20000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"20000";"1";"20000";"10000";"2";"0";"0";"0";"13";"1";"0";"48";"7";"17";"4";"5";"2012";"2012";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"1";"1";"2";"2";"4";"0";"0";"1";"0";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"192";"0";"0";"1";"2";"1";"1";"2";"2";"1";"4";"2";"2";"15561.34";"43622.55";"14657.42";"31164.38";"2020"
"801";"1";"2";"3";"16";"2";"3";"6";"95";"1";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"20000";"10000";"1";"1";"7";"3";"0";"0";"0";"15";"4";"9";"4";"5";"2012";"2012";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"2";"0";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"192";"0";"0";"1";"2";"1";"1";"2";"2";"1";"4";"2";"2";"15561.34";"43622.55";"14657.42";"31164.38";"2020"
"802";"1";"1";"2";"48";"1";"1";"2";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"55";"2";"0";"2";"9409";"8";"2";"2";"3";"56313";"0";"0";"2";"2";"2";"2";"2";"2";"2";"2";"1";"0";"2";"0";"0";"1";"30000";"1";"30000";"1";"10000";"2";"0";"1";"40000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"40000";"1";"56000";"18667";"2";"0";"0";"0";"13";"1";"0";"48";"7";"17";"4";"4";"2017";"2017";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"2";"0";"3";"1";"0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1701";"0";"0";"2";"3";"1";"1";"2";"3";"1";"3";"3";"4";"21785.88";"62174.16";"20520.38";"45703.26";"2020"
"802";"1";"2";"2";"40";"2";"2";"2";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"48";"2";"0";"2";"7000";"5";"2";"2";"3";"20333";"0";"0";"2";"2";"2";"2";"2";"2";"2";"2";"1";"0";"2";"0";"0";"1";"16000";"1";"16000";"0";"0";"2";"0";"1";"16000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"16000";"1";"56000";"18667";"2";"0";"0";"0";"13";"1";"0";"40";"7";"17";"4";"4";"2017";"2017";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"1";"1";"2";"2";"4";"2";"0";"1";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1701";"0";"0";"2";"3";"1";"1";"2";"3";"1";"3";"3";"4";"21785.88";"62174.16";"20520.38";"45703.26";"2020"
"802";"1";"3";"2";"7";"2";"3";"0";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"56000";"18667";"1";"1";"3";"2";"0";"0";"0";"7";"2";"1";"4";"4";"2017";"2017";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1701";"0";"0";"2";"3";"1";"1";"2";"3";"1";"3";"3";"4";"21785.88";"62174.16";"20520.38";"45703.26";"2020"
"803";"1";"1";"2";"48";"2";"1";"5";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"45";"2";"0";"2";"7000";"5";"1";"2";"4";"30331";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"150000";"1";"150000";"0";"0";"2";"0";"1";"150000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"150000";"1";"150000";"75000";"2";"0";"0";"0";"14";"1";"0";"48";"7";"19";"2";"2";"0";"1995";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"1";"1";"2";"2";"4";"2";"0";"1";"0";"0";"0";"1";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1422";"0";"0";"2";"4";"1";"1";"1";"4";"1";"4";"5";"5";"18490.53";"39715.81";"17416.46";"30878.51";"2020"
"803";"1";"2";"2";"17";"1";"3";"6";"95";"1";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"150000";"75000";"1";"3";"7";"5";"0";"0";"0";"17";"4";"11";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1422";"0";"0";"2";"4";"1";"1";"1";"4";"1";"4";"5";"5";"18490.53";"39715.81";"17416.46";"30878.51";"2020"
"804";"1";"1";"1";"48";"2";"1";"5";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"54";"2";"0";"1";"7000";"5";"2";"2";"4";"7001";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"280000";"1";"280000";"1";"8000";"2";"0";"1";"288000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"288000";"1";"288000";"144000";"2";"0";"0";"0";"14";"1";"0";"48";"7";"19";"3";"3";"0";"2002";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"1";"1";"2";"2";"4";"2";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"487";"0";"0";"2";"5";"1";"1";"1";"5";"1";"4";"6";"5";"16110.56";"35847.69";"15174.74";"28132.14";"2020"
"804";"1";"2";"1";"13";"1";"3";"0";"95";"1";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"288000";"144000";"1";"3";"7";"1";"0";"0";"0";"13";"4";"7";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"487";"0";"0";"2";"5";"1";"1";"1";"5";"1";"4";"6";"5";"16110.56";"35847.69";"15174.74";"28132.14";"2020"
"805";"1";"1";"1";"48";"1";"1";"1";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"50";"2";"0";"2";"8401";"6";"1";"2";"4";"11201";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"250000";"1";"250000";"0";"0";"2";"0";"1";"250000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"250000";"9";"450000";"112500";"2";"0";"0";"0";"14";"1";"0";"48";"7";"19";"3";"3";"0";"1988";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"4";"2";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"892";"0";"0";"2";"4";"1";"1";"1";"4";"1";"3";"6";"5";"25264.29";"58219.13";"23796.75";"47245.57";"2020"
"805";"1";"2";"1";"44";"2";"2";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"50";"2";"0";"2";"6900";"5";"2";"4";"2";"5001";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"9";"200000";"9";"200000";"0";"0";"2";"0";"9";"200000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"200000";"9";"450000";"112500";"2";"0";"0";"0";"14";"1";"0";"43";"7";"19";"3";"3";"0";"1990";"4";"2";"2";"2";"1";"2";"2";"2";"0";"1";"1";"2";"2";"2";"4";"2";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"892";"5";"2";"2";"4";"1";"1";"1";"4";"1";"3";"6";"5";"25264.29";"58219.13";"23796.75";"47245.57";"2020"
"805";"1";"3";"1";"3";"1";"3";"0";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"450000";"112500";"1";"3";"17";"0";"0";"0";"0";"3";"1";"0";"1";"1";"0";"1";"5";"1";"2";"2";"1";"2";"2";"2";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"892";"0";"0";"2";"4";"1";"1";"1";"4";"1";"3";"6";"5";"25264.29";"58219.13";"23796.75";"47245.57";"2020"
